Time(s),COMMAND,RES,%CPU,%MEM
13.7,Suricata-Main,47908,70.0,2.4
13.7,top,3752,20.0,0.2
13.7,ksoftirqd/0,0,10.0,0.0
13.8,Suricata-Main,47908,60.0,2.4
13.8,top,3736,20.0,0.2
13.8,ksoftirqd/0,0,10.0,0.0
13.9,Suricata-Main,47908,66.7,2.4
13.9,top,3780,19.0,0.2
13.9,awk,3128,19.0,0.2
14.0,Suricata-Main,47908,89.5,2.4
14.0,top,3776,26.3,0.2
14.0,ksoftirqd/0,0,10.5,0.0
14.1,Suricata-Main,47908,80.0,2.4
14.1,top,3620,20.0,0.2
14.1,ksoftirqd/0,0,15.0,0.0
14.2,Suricata-Main,47908,76.2,2.4
14.2,top,3568,14.3,0.2
14.2,ksoftirqd/0,0,9.5,0.0
14.3,Suricata-Main,47908,52.4,2.4
14.3,ksoftirqd/0,0,19.0,0.0
14.3,top,3768,14.3,0.2
14.4,Suricata-Main,47908,55.0,2.4
14.4,ksoftirqd/0,0,15.0,0.0
14.4,top,3764,15.0,0.2
14.5,Suricata-Main,47908,65.2,2.4
14.5,top,3756,13.0,0.2
14.5,ksoftirqd/0,0,8.7,0.0
14.6,Suricata-Main,47908,77.3,2.4
14.6,top,3756,22.7,0.2
14.6,ksoftirqd/0,0,13.6,0.0
14.7,Suricata-Main,47908,71.4,2.4
14.7,top,3700,14.3,0.2
14.7,ksoftirqd/0,0,9.5,0.0
14.8,Suricata-Main,47908,66.7,2.4
14.8,top,3768,14.3,0.2
14.8,ksoftirqd/0,0,9.5,0.0
14.9,Suricata-Main,47908,108.3,2.4
14.9,top,3628,62.5,0.2
14.9,ksoftirqd/0,0,8.3,0.0
15.0,Suricata-Main,47908,70.0,2.4
15.0,awk,3152,25.0,0.2
15.0,top,3632,20.0,0.2
15.1,Suricata-Main,47908,90.0,2.4
15.1,top,3808,30.0,0.2
15.1,ksoftirqd/0,0,10.0,0.0
15.2,Suricata-Main,47908,81.0,2.4
15.2,top,3796,19.0,0.2
15.2,ksoftirqd/0,0,9.5,0.0
15.3,Suricata-Main,47908,81.0,2.4
15.3,top,3600,23.8,0.2
15.3,ksoftirqd/0,0,9.5,0.0
15.4,Suricata-Main,47908,43.5,2.4
15.4,ksoftirqd/0,0,13.0,0.0
