Time(s),COMMAND,RES,%CPU,%MEM
16.1,Suricata-Main,45788,73.7,2.3
16.1,top,3776,15.8,0.2
16.2,ksoftirqd/0,0,81.5,0.0
16.2,Suricata-Main,45788,48.1,2.3
16.2,top,3776,14.8,0.2
16.3,ksoftirqd/0,0,63.6,0.0
16.3,Suricata-Main,45788,63.6,2.3
16.3,top,3676,13.6,0.2
16.4,ksoftirqd/0,0,75.0,0.0
16.4,Suricata-Main,45788,70.0,2.3
16.4,top,3688,15.0,0.2
16.5,ksoftirqd/0,0,80.8,0.0
16.5,Suricata-Main,45788,50.0,2.3
16.5,top,3688,11.5,0.2
16.6,ksoftirqd/0,0,70.8,0.0
16.6,Suricata-Main,45788,58.3,2.3
16.6,top,3808,8.3,0.2
16.7,ksoftirqd/0,0,80.0,0.0
16.7,Suricata-Main,45788,56.0,2.3
16.7,top,3752,16.0,0.2
16.8,ksoftirqd/0,0,70.0,0.0
16.8,Suricata-Main,45788,65.0,2.3
16.8,top,3748,15.0,0.2
16.9,ksoftirqd/0,0,75.0,0.0
16.9,Suricata-Main,45788,65.0,2.3
16.9,top,3796,15.0,0.2
17.0,ksoftirqd/0,0,65.2,0.0
17.0,Suricata-Main,45788,56.5,2.3
17.0,top,3872,13.0,0.2
17.1,ksoftirqd/0,0,71.4,0.0
17.1,Suricata-Main,45788,42.9,2.3
17.1,top,3680,14.3,0.2
17.2,ksoftirqd/0,0,68.2,0.0
17.2,Suricata-Main,45788,59.1,2.3
17.2,top,3772,13.6,0.2
17.3,ksoftirqd/0,0,82.1,0.0
17.3,Suricata-Main,45788,53.6,2.3
17.3,top,3696,14.3,0.2
17.4,ksoftirqd/0,0,76.0,0.0
17.4,Suricata-Main,45788,52.0,2.3
17.4,top,3796,12.0,0.2
17.5,ksoftirqd/0,0,84.2,0.0
17.5,Suricata-Main,45788,63.2,2.3
17.5,top,3688,21.1,0.2
17.6,ksoftirqd/0,0,60.9,0.0
17.6,Suricata-Main,45788,60.9,2.3
17.6,top,3692,13.0,0.2
17.7,ksoftirqd/0,0,78.3,0.0
17.7,Suricata-Main,45788,60.9,2.3
17.7,top,3760,13.0,0.2
17.8,ksoftirqd/0,0,66.7,0.0
17.8,Suricata-Main,45788,51.9,2.3
17.8,top,3756,14.8,0.2
17.9,ksoftirqd/0,0,81.0,0.0
17.9,Suricata-Main,45788,57.1,2.3
17.9,top,3612,19.0,0.2
18.0,ksoftirqd/0,0,63.0,0.0
18.0,Suricata-Main,45788,51.9,2.3
18.0,top,3732,11.1,0.2
18.1,ksoftirqd/0,0,80.8,0.0
18.1,Suricata-Main,45788,46.2,2.3
18.1,top,3760,15.4,0.2
18.2,ksoftirqd/0,0,69.2,0.0
18.2,Suricata-Main,45788,50.0,2.3
18.2,top,3612,15.4,0.2
18.3,ksoftirqd/0,0,79.2,0.0
18.3,Suricata-Main,45788,45.8,2.3
18.3,top,3692,12.5,0.2
18.4,ksoftirqd/0,0,75.0,0.0
18.4,Suricata-Main,45788,60.0,2.3
18.4,top,3772,15.0,0.2
18.5,ksoftirqd/0,0,78.9,0.0
18.5,Suricata-Main,45788,57.9,2.3
18.5,top,3804,15.8,0.2
18.6,ksoftirqd/0,0,73.9,0.0
18.6,Suricata-Main,45788,56.5,2.3
18.6,top,3768,13.0,0.2
18.7,ksoftirqd/0,0,76.0,0.0
18.7,Suricata-Main,45788,60.0,2.3
18.7,top,3800,16.0,0.2
18.8,ksoftirqd/0,0,74.1,0.0
18.8,Suricata-Main,45788,55.6,2.3
18.8,top,3632,14.8,0.2
18.9,ksoftirqd/0,0,77.3,0.0
18.9,Suricata-Main,45788,54.5,2.3
18.9,top,3704,13.6,0.2
19.0,ksoftirqd/0,0,79.2,0.0
19.0,Suricata-Main,45788,58.3,2.3
19.0,top,3740,16.7,0.2
19.1,ksoftirqd/0,0,74.1,0.0
19.1,Suricata-Main,45788,55.6,2.3
19.1,top,3748,11.1,0.2
19.2,ksoftirqd/0,0,84.0,0.0
19.2,Suricata-Main,45788,60.0,2.3
19.2,top,3792,12.0,0.2
19.3,ksoftirqd/0,0,73.9,0.0
19.3,Suricata-Main,45788,60.9,2.3
19.3,top,3736,21.7,0.2
19.4,ksoftirqd/0,0,70.8,0.0
19.4,Suricata-Main,45788,50.0,2.3
19.4,top,3756,16.7,0.2
19.5,ksoftirqd/0,0,73.1,0.0
19.5,Suricata-Main,45788,57.7,2.3
19.5,top,3796,15.4,0.2
19.6,ksoftirqd/0,0,76.0,0.0
19.6,Suricata-Main,45788,52.0,2.3
19.6,systemd-network,7360,8.0,0.4
19.7,ksoftirqd/0,0,66.7,0.0
19.7,Suricata-Main,45788,50.0,2.3
19.7,top,3800,4.2,0.2
19.8,ksoftirqd/0,0,84.2,0.0
19.8,Suricata-Main,45788,68.4,2.3
19.8,top,3760,15.8,0.2
19.9,ksoftirqd/0,0,76.0,0.0
19.9,Suricata-Main,45788,52.0,2.3
19.9,top,3608,12.0,0.2
20.0,ksoftirqd/0,0,80.0,0.0
20.0,Suricata-Main,45788,44.0,2.3
20.0,top,3676,16.0,0.2
20.1,ksoftirqd/0,0,72.0,0.0
20.1,Suricata-Main,45788,60.0,2.3
20.1,top,3772,16.0,0.2
20.2,ksoftirqd/0,0,78.3,0.0
20.2,Suricata-Main,45788,52.2,2.3
20.2,top,3760,17.4,0.2
20.3,ksoftirqd/0,0,73.7,0.0
20.3,Suricata-Main,45788,68.4,2.3
20.3,top,3752,15.8,0.2
20.4,ksoftirqd/0,0,75.0,0.0
20.4,Suricata-Main,45788,54.2,2.3
20.4,top,3792,12.5,0.2
20.5,ksoftirqd/0,0,76.0,0.0
20.5,Suricata-Main,45788,56.0,2.3
20.5,top,3616,12.0,0.2
20.6,ksoftirqd/0,0,82.6,0.0
20.6,Suricata-Main,45788,65.2,2.3
20.6,top,3768,17.4,0.2
20.7,ksoftirqd/0,0,73.9,0.0
20.7,Suricata-Main,45788,56.5,2.3
20.7,top,3612,17.4,0.2
20.8,ksoftirqd/0,0,77.3,0.0
20.8,Suricata-Main,45788,63.6,2.3
20.8,top,3804,13.6,0.2
20.9,ksoftirqd/0,0,62.5,0.0
20.9,Suricata-Main,45788,45.8,2.3
20.9,top,3776,16.7,0.2
21.0,ksoftirqd/0,0,76.0,0.0
21.0,Suricata-Main,45788,48.0,2.3
21.0,top,3740,12.0,0.2
21.1,ksoftirqd/0,0,70.8,0.0
21.1,Suricata-Main,45788,50.0,2.3
21.1,top,3744,12.5,0.2
21.2,ksoftirqd/0,0,80.0,0.0
21.2,Suricata-Main,45788,52.0,2.3
21.2,top,3736,16.0,0.2
21.3,ksoftirqd/0,0,73.7,0.0
21.3,Suricata-Main,45788,73.7,2.3
21.3,top,3628,21.1,0.2
21.4,ksoftirqd/0,0,70.8,0.0
21.4,Suricata-Main,45788,45.8,2.3
21.4,top,3740,8.3,0.2
21.5,ksoftirqd/0,0,73.1,0.0
21.5,Suricata-Main,45788,53.8,2.3
21.5,top,3748,15.4,0.2
21.6,ksoftirqd/0,0,75.0,0.0
21.6,Suricata-Main,45788,70.0,2.3
21.6,top,3632,20.0,0.2
