Time(s),COMMAND,RES,%CPU,%MEM
19.1,top,3736,11.5,0.2
19.1,ksoftirqd/1,0,3.8,0.0
19.1,systemd,12840,0.0,0.6
19.2,top,3868,19.0,0.2
19.2,systemd,12840,0.0,0.6
19.2,kthreadd,0,0.0,0.0
19.3,top,3596,9.5,0.2
19.3,rcu_sched,0,2.4,0.0
19.3,ksoftirqd/1,0,2.4,0.0
19.4,head,1060,30.4,0.1
19.4,top,3792,13.0,0.2
19.4,awk,3056,13.0,0.2
19.5,awk,3136,71.4,0.2
19.5,top,3736,19.0,0.2
19.5,ksoftirqd/1,0,4.8,0.0
19.6,awk,3160,80.0,0.2
19.6,top,3788,20.0,0.2
19.6,ksoftirqd/1,0,5.0,0.0
19.7,top,3728,17.2,0.2
19.7,ksoftirqd/1,0,3.4,0.0
19.7,systemd,12840,0.0,0.6
19.8,top,3740,20.0,0.2
19.8,systemd,12840,0.0,0.6
19.8,kthreadd,0,0.0,0.0
19.9,awk,3140,60.0,0.2
19.9,top,3696,20.0,0.2
19.9,head,1008,15.0,0.1
20.0,top,3800,7.5,0.2
20.0,ksoftirqd/1,0,5.0,0.0
20.0,systemd,12840,0.0,0.6
20.1,awk,3112,50.0,0.2
20.1,top,3796,20.0,0.2
20.1,ksoftirqd/1,0,5.0,0.0
20.2,top,3764,50.0,0.2
20.2,ksoftirqd/1,0,5.9,0.0
20.2,systemd,12840,0.0,0.6
20.3,jbd2/dm-0-8,0,10.0,0.0
20.3,top,3736,10.0,0.2
20.3,ksoftirqd/1,0,5.0,0.0
20.4,top,3612,20.0,0.2
20.4,rcu_sched,0,5.0,0.0
20.4,ksoftirqd/1,0,5.0,0.0
20.5,top,3708,15.0,0.2
20.5,ksoftirqd/1,0,5.0,0.0
20.5,irqbalance,3792,5.0,0.2
20.6,top,3700,13.8,0.2
20.6,ksoftirqd/1,0,3.4,0.0
20.6,kworker/1:1-mm_percpu_wq,0,3.4,0.0
20.7,top,3764,41.2,0.2
20.7,ksoftirqd/1,0,2.9,0.0
20.7,systemd,12840,0.0,0.6
20.8,top,3768,8.3,0.2
20.8,ksoftirqd/1,0,5.6,0.0
20.8,systemd,12840,0.0,0.6
20.9,top,3768,18.2,0.2
20.9,ksoftirqd/1,0,4.5,0.0
20.9,kworker/0:0-events,0,4.5,0.0
21.0,top,3772,15.0,0.2
21.0,ksoftirqd/1,0,10.0,0.0
21.0,systemd,12840,0.0,0.6
21.1,awk,3112,75.0,0.2
21.1,top,3676,12.5,0.2
21.1,ksoftirqd/1,0,8.3,0.0
21.2,top,3760,14.3,0.2
21.2,systemd,12840,0.0,0.6
21.2,kthreadd,0,0.0,0.0
21.3,awk,3124,17.4,0.2
21.3,top,3612,13.0,0.2
21.3,rcu_sched,0,4.3,0.0
21.4,awk,3124,78.3,0.2
21.4,top,3796,13.0,0.2
21.4,ksoftirqd/1,0,8.7,0.0
21.5,top,3780,20.0,0.2
21.5,ksoftirqd/1,0,5.0,0.0
21.5,systemd,12840,0.0,0.6
21.6,top,3752,20.0,0.2
21.6,rcu_sched,0,5.0,0.0
21.6,ksoftirqd/1,0,5.0,0.0
21.7,top,3628,7.0,0.2
21.7,ksoftirqd/1,0,4.7,0.0
21.7,rcu_sched,0,2.3,0.0
21.8,top,3696,19.0,0.2
21.8,ksoftirqd/1,0,4.8,0.0
21.8,systemd,12840,0.0,0.6
21.9,awk,3084,70.0,0.2
21.9,top,3740,10.0,0.2
21.9,ksoftirqd/1,0,5.0,0.0
22.0,awk,3072,85.0,0.2
22.0,top,3752,15.0,0.2
22.0,head,1056,15.0,0.1
22.1,top,3740,64.3,0.2
22.1,ksoftirqd/1,0,7.1,0.0
22.1,systemd,12840,0.0,0.6
22.2,awk,3188,73.9,0.2
22.2,top,3756,17.4,0.2
22.2,ksoftirqd/1,0,8.7,0.0
22.3,top,3752,20.0,0.2
22.3,ksoftirqd/1,0,5.7,0.0
22.3,systemd,12840,0.0,0.6
22.4,top,3724,15.4,0.2
22.4,rcu_sched,0,3.8,0.0
22.4,ksoftirqd/1,0,3.8,0.0
22.5,top,3780,20.0,0.2
22.5,ksoftirqd/1,0,5.0,0.0
22.5,systemd,12840,0.0,0.6
22.6,top,3752,25.0,0.2
22.6,ksoftirqd/1,0,5.0,0.0
22.6,systemd,12840,0.0,0.6
22.7,head,1012,52.0,0.1
22.7,top,3804,16.0,0.2
22.7,awk,3076,12.0,0.2
22.8,top,3772,19.0,0.2
22.8,ksoftirqd/1,0,4.8,0.0
22.8,systemd,12840,0.0,0.6
22.9,awk,3068,60.9,0.2
22.9,top,3704,17.4,0.2
22.9,ksoftirqd/1,0,8.7,0.0
23.0,top,3700,56.0,0.2
23.0,awk,3100,16.0,0.2
23.0,ksoftirqd/1,0,4.0,0.0
23.1,awk,3072,79.2,0.2
23.1,top,3804,16.7,0.2
23.1,head,1040,8.3,0.1
23.2,awk,3064,80.0,0.2
23.2,top,3792,15.0,0.2
23.2,ksoftirqd/1,0,10.0,0.0
23.3,top,3684,20.0,0.2
23.3,kworker/u4:1-events_power_efficient,0,4.0,0.0
23.3,systemd,12840,0.0,0.6
23.4,top,3736,15.0,0.2
23.4,ksoftirqd/1,0,5.0,0.0
23.4,systemd,12840,0.0,0.6
23.5,head,1044,75.0,0.1
23.5,awk,3160,25.0,0.2
23.5,top,3636,15.0,0.2
23.6,awk,1820,80.0,0.1
23.6,top,3812,20.0,0.2
