Time(s),COMMAND,RES,%CPU,%MEM
17.2,awk,3112,10.5,0.2
17.3,Suricata-Main,45960,14.3,2.3
17.3,top,3760,14.3,0.2
17.3,kworker/1:1-events,0,4.8,0.0
17.4,top,3808,15.8,0.2
17.4,Suricata-Main,45960,10.5,2.3
17.4,systemd,12680,0.0,0.6
17.5,top,3628,21.1,0.2
17.5,Suricata-Main,45960,15.8,2.3
17.5,systemd,12680,0.0,0.6
17.6,Suricata-Main,45960,15.8,2.3
17.6,top,3872,10.5,0.2
17.6,ksoftirqd/1,0,5.3,0.0
17.7,Suricata-Main,45960,15.8,2.3
17.7,top,3752,15.8,0.2
17.7,awk,3160,10.5,0.2
17.8,Suricata-Main,45960,9.5,2.3
17.8,top,3804,9.5,0.2
17.8,ksoftirqd/1,0,4.8,0.0
17.9,Suricata-Main,45960,15.8,2.3
17.9,top,3784,10.5,0.2
17.9,systemd,12680,0.0,0.6
18.0,Suricata-Main,45960,21.1,2.3
18.0,top,3680,15.8,0.2
18.0,systemd,12680,0.0,0.6
18.1,Suricata-Main,45960,15.0,2.3
18.1,top,3684,15.0,0.2
18.1,ksoftirqd/1,0,5.0,0.0
18.2,Suricata-Main,45960,15.8,2.3
18.2,rcu_sched,0,5.3,0.0
18.2,top,3768,5.3,0.2
18.3,Suricata-Main,45960,15.8,2.3
18.3,top,3776,15.8,0.2
18.3,systemd,12680,0.0,0.6
18.4,Suricata-Main,45960,21.1,2.3
18.4,top,3752,10.5,0.2
18.4,systemd,12680,0.0,0.6
18.5,Suricata-Main,45960,15.0,2.3
18.5,top,3788,15.0,0.2
18.5,systemd,12680,0.0,0.6
18.6,Suricata-Main,45960,15.8,2.3
18.6,top,3760,15.8,0.2
18.6,systemd,12680,0.0,0.6
18.7,Suricata-Main,45960,26.3,2.3
18.7,top,3748,21.1,0.2
18.7,systemd,12680,0.0,0.6
18.8,top,3752,13.6,0.2
18.8,Suricata-Main,45960,9.1,2.3
18.8,systemd,12680,0.0,0.6
18.9,Suricata-Main,45960,18.2,2.3
18.9,top,3736,13.6,0.2
18.9,systemd,12680,0.0,0.6
19.0,top,3628,21.1,0.2
19.0,Suricata-Main,45960,15.8,2.3
19.0,systemd,12680,0.0,0.6
19.1,Suricata-Main,45960,15.8,2.3
19.1,top,3768,15.8,0.2
19.1,systemd,12680,0.0,0.6
19.2,Suricata-Main,45960,15.8,2.3
19.2,top,3760,15.8,0.2
19.2,kworker/u4:2-events_power_efficient,0,5.3,0.0
19.3,Suricata-Main,45960,20.0,2.3
19.3,top,3756,15.0,0.2
19.3,systemd,12680,0.0,0.6
19.4,Suricata-Main,45960,15.0,2.3
19.4,top,3804,10.0,0.2
19.4,ksoftirqd/1,0,5.0,0.0
19.5,top,3768,20.0,0.2
19.5,Suricata-Main,45960,15.0,2.3
19.5,systemd,12680,0.0,0.6
19.6,Suricata-Main,45960,22.2,2.3
19.6,top,3768,16.7,0.2
19.6,systemd,12680,0.0,0.6
19.7,Suricata-Main,45960,15.8,2.3
19.7,top,3684,10.5,0.2
19.7,ksoftirqd/1,0,5.3,0.0
19.8,Suricata-Main,45960,20.0,2.3
19.8,top,3756,10.0,0.2
19.8,systemd,12680,0.0,0.6
19.9,Suricata-Main,45960,15.8,2.3
19.9,top,3752,15.8,0.2
19.9,kworker/1:1-events,0,5.3,0.0
20.0,top,3612,20.0,0.2
20.0,Suricata-Main,45960,10.0,2.3
20.0,systemd,12680,0.0,0.6
20.1,Suricata-Main,45960,15.8,2.3
20.1,top,3720,15.8,0.2
20.1,systemd,12680,0.0,0.6
20.2,Suricata-Main,45960,14.3,2.3
20.2,top,3764,9.5,0.2
20.2,systemd,12680,0.0,0.6
20.3,Suricata-Main,45960,15.0,2.3
20.3,top,3704,15.0,0.2
20.3,systemd,12680,0.0,0.6
20.4,Suricata-Main,45960,21.1,2.3
20.4,awk,3108,21.1,0.2
20.4,top,3788,10.5,0.2
20.5,Suricata-Main,45960,15.0,2.3
20.5,top,3764,15.0,0.2
20.5,systemd,12680,0.0,0.6
20.6,top,3624,20.0,0.2
20.6,Suricata-Main,45960,15.0,2.3
20.6,systemd,12680,0.0,0.6
20.7,Suricata-Main,45960,14.3,2.3
20.7,top,3780,14.3,0.2
20.7,ksoftirqd/0,0,4.8,0.0
20.8,Suricata-Main,45960,15.0,2.3
20.8,top,3776,10.0,0.2
20.8,systemd,12680,0.0,0.6
20.9,Suricata-Main,45960,15.0,2.3
20.9,top,3792,15.0,0.2
20.9,kworker/u4:2-events_power_efficient,0,5.0,0.0
21.0,Suricata-Main,45960,15.8,2.3
21.0,top,3736,10.5,0.2
21.0,awk,3064,10.5,0.2
21.1,Suricata-Main,45960,15.8,2.3
21.1,top,3776,10.5,0.2
21.1,awk,3216,10.5,0.2
21.2,Suricata-Main,45960,21.1,2.3
21.2,top,3648,15.8,0.2
21.2,systemd,12680,0.0,0.6
21.3,Suricata-Main,45960,21.1,2.3
21.3,top,3600,15.8,0.2
21.3,ksoftirqd/1,0,5.3,0.0
21.4,Suricata-Main,45960,21.1,2.3
21.4,top,3756,15.8,0.2
21.4,rcu_sched,0,5.3,0.0
21.5,top,3748,20.0,0.2
21.5,Suricata-Main,45960,15.0,2.3
21.5,systemd,12680,0.0,0.6
21.6,snapd,28640,16.7,1.4
21.6,Suricata-Main,45960,16.7,2.3
21.6,top,3808,12.5,0.2
21.7,Suricata-Main,45960,15.0,2.3
21.7,top,3776,15.0,0.2
21.7,systemd,12680,0.0,0.6
21.8,Suricata-Main,45960,21.1,2.3
21.8,top,3700,10.5,0.2
21.8,awk,3064,10.5,0.2
21.9,Suricata-Main,45960,15.8,2.3
21.9,top,3732,10.5,0.2
21.9,systemd,12680,0.0,0.6
22.0,top,3760,19.0,0.2
22.0,Suricata-Main,45960,14.3,2.3
22.0,ksoftirqd/0,0,4.8,0.0
22.1,Suricata-Main,45960,15.0,2.3
22.1,top,3688,10.0,0.2
22.1,ksoftirqd/1,0,5.0,0.0
22.2,Suricata-Main,45960,15.0,2.3
22.2,top,3760,15.0,0.2
22.2,kworker/0:1-events,0,5.0,0.0
22.3,Suricata-Main,45960,14.3,2.3
22.3,top,3676,9.5,0.2
22.3,systemd,12680,0.0,0.6
22.4,Suricata-Main,45960,15.0,2.3
22.4,top,3768,10.0,0.2
22.4,rcu_sched,0,5.0,0.0
