Time(s),COMMAND,RES,%CPU,%MEM
18.1,top,3768,13.0,0.2
18.2,ksoftirqd/1,0,69.2,0.0
18.2,Suricata-Main,45960,50.0,2.3
18.2,top,3752,11.5,0.2
18.3,ksoftirqd/1,0,70.0,0.0
18.3,Suricata-Main,45960,60.0,2.3
18.3,top,3780,20.0,0.2
18.4,ksoftirqd/1,0,72.0,0.0
18.4,Suricata-Main,45960,52.0,2.3
18.4,top,3636,16.0,0.2
18.5,ksoftirqd/1,0,80.0,0.0
18.5,Suricata-Main,45960,56.0,2.3
18.5,top,3740,16.0,0.2
18.6,ksoftirqd/1,0,79.2,0.0
18.6,Suricata-Main,45960,54.2,2.3
18.6,top,3812,16.7,0.2
18.7,ksoftirqd/1,0,81.0,0.0
18.7,Suricata-Main,45960,66.7,2.3
18.7,top,3800,19.0,0.2
18.8,ksoftirqd/1,0,71.4,0.0
18.8,Suricata-Main,45960,50.0,2.3
18.8,top,3748,14.3,0.2
18.9,ksoftirqd/1,0,71.4,0.0
18.9,Suricata-Main,45960,53.6,2.3
18.9,top,3740,14.3,0.2
19.0,ksoftirqd/1,0,81.8,0.0
19.0,Suricata-Main,45960,68.2,2.3
19.0,top,3724,18.2,0.2
19.1,ksoftirqd/1,0,72.4,0.0
19.1,Suricata-Main,45960,44.8,2.3
19.1,top,3768,10.3,0.2
19.2,ksoftirqd/1,0,80.0,0.0
19.2,Suricata-Main,45960,55.0,2.3
19.2,top,3752,15.0,0.2
19.3,ksoftirqd/1,0,67.9,0.0
19.3,Suricata-Main,45960,42.9,2.3
19.3,top,3788,14.3,0.2
19.4,ksoftirqd/1,0,73.1,0.0
19.4,Suricata-Main,45960,42.3,2.3
19.4,top,3796,15.4,0.2
19.5,ksoftirqd/1,0,76.2,0.0
19.5,Suricata-Main,45960,66.7,2.3
19.5,top,3708,23.8,0.2
19.6,ksoftirqd/1,0,73.1,0.0
19.6,Suricata-Main,45960,53.8,2.3
19.6,top,3768,15.4,0.2
19.7,ksoftirqd/1,0,74.2,0.0
19.7,Suricata-Main,45960,48.4,2.3
19.7,top,3780,12.9,0.2
19.8,ksoftirqd/1,0,85.7,0.0
19.8,Suricata-Main,45960,66.7,2.3
19.8,top,3772,19.0,0.2
19.9,ksoftirqd/1,0,81.0,0.0
19.9,Suricata-Main,45960,66.7,2.3
19.9,top,3700,19.0,0.2
20.0,ksoftirqd/1,0,84.0,0.0
20.0,Suricata-Main,45960,52.0,2.3
20.0,top,3772,12.0,0.2
20.1,ksoftirqd/1,0,70.4,0.0
20.1,Suricata-Main,45960,48.1,2.3
20.1,top,3752,14.8,0.2
20.2,ksoftirqd/1,0,80.8,0.0
20.2,Suricata-Main,45960,57.7,2.3
20.2,top,3768,15.4,0.2
20.3,ksoftirqd/1,0,78.3,0.0
20.3,Suricata-Main,45960,52.2,2.3
20.3,top,3676,13.0,0.2
20.4,ksoftirqd/1,0,69.2,0.0
20.4,Suricata-Main,45960,53.8,2.3
20.4,top,3768,15.4,0.2
20.5,ksoftirqd/1,0,83.3,0.0
20.5,Suricata-Main,45960,54.2,2.3
20.5,top,3804,12.5,0.2
20.6,ksoftirqd/1,0,78.6,0.0
20.6,Suricata-Main,45960,46.4,2.3
20.6,top,3812,10.7,0.2
20.7,ksoftirqd/1,0,81.5,0.0
20.7,Suricata-Main,45960,55.6,2.3
20.7,top,3760,14.8,0.2
20.8,ksoftirqd/1,0,71.0,0.0
20.8,Suricata-Main,45960,41.9,2.3
20.8,top,3868,9.7,0.2
20.9,ksoftirqd/1,0,84.6,0.0
20.9,Suricata-Main,45960,53.8,2.3
20.9,top,3764,15.4,0.2
21.0,ksoftirqd/1,0,78.6,0.0
21.0,Suricata-Main,45960,53.6,2.3
21.0,top,3768,17.9,0.2
21.1,ksoftirqd/1,0,73.3,0.0
21.1,Suricata-Main,45960,53.3,2.3
21.1,top,3684,13.3,0.2
21.2,ksoftirqd/1,0,80.0,0.0
21.2,Suricata-Main,45960,60.0,2.3
21.2,top,3748,20.0,0.2
21.3,ksoftirqd/1,0,72.4,0.0
21.3,Suricata-Main,45960,51.7,2.3
21.3,top,3760,17.2,0.2
21.4,ksoftirqd/1,0,72.0,0.0
21.4,Suricata-Main,45960,52.0,2.3
21.4,top,3788,16.0,0.2
21.5,ksoftirqd/1,0,81.8,0.0
21.5,Suricata-Main,45960,63.6,2.3
21.5,top,3744,22.7,0.2
21.6,ksoftirqd/1,0,75.0,0.0
21.6,Suricata-Main,45960,50.0,2.3
21.6,top,3612,17.9,0.2
21.7,ksoftirqd/1,0,78.6,0.0
21.7,Suricata-Main,45960,50.0,2.3
21.7,top,3752,17.9,0.2
