Time(s),COMMAND,RES,%CPU,%MEM
20.2,Suricata-Main,45788,72.7,2.3
20.2,top,3632,13.6,0.2
20.3,ksoftirqd/0,0,76.0,0.0
20.3,Suricata-Main,45788,64.0,2.3
20.3,top,3772,16.0,0.2
20.4,ksoftirqd/0,0,75.0,0.0
20.4,Suricata-Main,45788,70.8,2.3
20.4,top,3628,8.3,0.2
20.5,ksoftirqd/0,0,85.0,0.0
20.5,Suricata-Main,45788,75.0,2.3
20.5,top,3764,15.0,0.2
20.6,ksoftirqd/0,0,80.0,0.0
20.6,Suricata-Main,45788,68.0,2.3
20.6,top,3804,16.0,0.2
20.7,ksoftirqd/0,0,83.3,0.0
20.7,Suricata-Main,45788,70.8,2.3
20.7,top,3792,16.7,0.2
20.8,ksoftirqd/0,0,84.6,0.0
20.8,Suricata-Main,45788,57.7,2.3
20.8,top,3748,19.2,0.2
20.9,ksoftirqd/0,0,92.0,0.0
20.9,Suricata-Main,45788,76.0,2.3
20.9,top,3760,24.0,0.2
21.0,ksoftirqd/0,0,90.0,0.0
21.0,Suricata-Main,45788,80.0,2.3
21.0,top,3632,25.0,0.2
21.1,ksoftirqd/0,0,75.0,0.0
21.1,Suricata-Main,45788,58.3,2.3
21.1,top,3616,16.7,0.2
21.2,ksoftirqd/0,0,78.3,0.0
21.2,Suricata-Main,45788,78.3,2.3
21.2,top,3692,17.4,0.2
21.3,ksoftirqd/0,0,81.5,0.0
21.3,Suricata-Main,45788,63.0,2.3
21.3,top,3768,18.5,0.2
21.4,ksoftirqd/0,0,76.7,0.0
21.4,Suricata-Main,45788,53.3,2.3
21.4,top,3756,10.0,0.2
21.5,ksoftirqd/0,0,83.3,0.0
21.5,Suricata-Main,45788,62.5,2.3
21.5,top,3752,16.7,0.2
21.6,ksoftirqd/0,0,72.0,0.0
21.6,Suricata-Main,45788,56.0,2.3
21.6,top,3760,12.0,0.2
