Time(s),COMMAND,RES,%CPU,%MEM
15.2,top,3760,10.5,0.2
15.2,ksoftirqd/0,0,5.3,0.0
15.2,systemd,12348,0.0,0.6
15.3,top,3600,19.0,0.2
15.3,ksoftirqd/0,0,4.8,0.0
15.3,rcu_sched,0,4.8,0.0
15.4,top,3740,22.7,0.2
15.4,systemd,12348,0.0,0.6
15.4,kthreadd,0,0.0,0.0
15.5,awk,2988,15.8,0.1
15.5,top,3700,10.5,0.2
15.5,kworker/u4:3-events_power_efficient,0,5.3,0.0
15.6,awk,3156,15.8,0.2
15.6,top,3760,10.5,0.2
15.6,systemd,12348,0.0,0.6
15.7,top,3752,15.8,0.2
15.7,awk,3152,15.8,0.2
15.7,systemd,12348,0.0,0.6
15.8,top,3760,15.8,0.2
15.8,awk,3136,10.5,0.2
15.8,systemd,12348,0.0,0.6
15.9,top,3612,26.1,0.2
15.9,systemd,12348,0.0,0.6
15.9,kthreadd,0,0.0,0.0
16.0,awk,3108,15.8,0.2
16.0,top,3744,10.5,0.2
16.0,irqbalance,3588,5.3,0.2
16.1,top,3856,18.2,0.2
16.1,ksoftirqd/0,0,4.5,0.0
16.1,systemd,12348,0.0,0.6
16.2,top,3784,22.7,0.2
16.2,systemd,12348,0.0,0.6
16.2,kthreadd,0,0.0,0.0
16.3,top,3772,19.0,0.2
16.3,systemd,12348,0.0,0.6
16.3,kthreadd,0,0.0,0.0
16.4,top,3796,15.0,0.2
16.4,awk,3104,15.0,0.2
16.4,systemd,12348,0.0,0.6
16.5,top,3616,16.7,0.2
16.5,awk,3100,16.7,0.2
16.5,systemd,12348,0.0,0.6
16.6,top,3768,22.7,0.2
16.6,systemd,12348,0.0,0.6
16.6,kthreadd,0,0.0,0.0
16.7,top,3808,28.6,0.2
16.7,kworker/u4:1-events_power_efficient,0,4.8,0.0
16.7,systemd,12348,0.0,0.6
16.8,top,3808,21.7,0.2
16.8,systemd,12348,0.0,0.6
16.8,kthreadd,0,0.0,0.0
16.9,top,3584,21.7,0.2
16.9,multipathd,27240,4.3,1.4
16.9,systemd,12348,0.0,0.6
17.0,top,3796,15.0,0.2
17.0,awk,3144,5.0,0.2
17.0,systemd,12348,0.0,0.6
17.1,top,3752,26.1,0.2
17.1,systemd,12348,0.0,0.6
17.1,kthreadd,0,0.0,0.0
17.2,top,3836,15.8,0.2
17.2,awk,3124,15.8,0.2
17.2,head,1004,10.5,0.0
17.3,top,3736,15.0,0.2
17.3,awk,3128,15.0,0.2
17.3,systemd,12348,0.0,0.6
17.4,top,3808,23.8,0.2
17.4,systemd,12348,0.0,0.6
17.4,kthreadd,0,0.0,0.0
17.5,top,3764,23.8,0.2
17.5,systemd,12348,0.0,0.6
17.5,kthreadd,0,0.0,0.0
17.6,top,3764,22.7,0.2
17.6,systemd,12348,0.0,0.6
17.6,kthreadd,0,0.0,0.0
17.7,top,3632,21.1,0.2
17.7,systemd,12348,0.0,0.6
17.7,kthreadd,0,0.0,0.0
17.8,top,3744,10.5,0.2
17.8,awk,3152,10.5,0.2
17.8,kworker/u4:1-flush-253:0,0,5.3,0.0
17.9,top,3744,17.4,0.2
17.9,ksoftirqd/0,0,4.3,0.0
17.9,systemd,12348,0.0,0.6
18.0,top,3696,26.1,0.2
18.0,ksoftirqd/0,0,4.3,0.0
18.0,systemd,12348,0.0,0.6
18.1,top,3804,15.8,0.2
18.1,awk,3056,10.5,0.2
18.1,systemd,12348,0.0,0.6
18.2,top,3748,21.7,0.2
18.2,systemd,12348,0.0,0.6
18.2,kthreadd,0,0.0,0.0
18.3,top,3804,21.1,0.2
18.3,awk,3128,21.1,0.2
18.3,systemd,12348,0.0,0.6
18.4,top,3664,31.8,0.2
18.4,rcu_sched,0,4.5,0.0
18.4,systemd,12348,0.0,0.6
18.5,top,3800,22.7,0.2
18.5,systemd,12348,0.0,0.6
18.5,kthreadd,0,0.0,0.0
18.6,top,3796,21.7,0.2
18.6,systemd,12348,0.0,0.6
18.6,kthreadd,0,0.0,0.0
18.7,top,3760,17.4,0.2
18.7,ksoftirqd/0,0,4.3,0.0
18.7,systemd,12348,0.0,0.6
18.8,top,3760,22.2,0.2
18.8,awk,3180,5.6,0.2
18.8,systemd,12348,0.0,0.6
18.9,top,3708,19.2,0.2
18.9,ksoftirqd/0,0,3.8,0.0
18.9,kworker/u4:1-events_unbound,0,3.8,0.0
19.0,awk,3060,26.3,0.2
19.0,top,3756,15.8,0.2
19.0,systemd,12348,0.0,0.6
19.1,top,3728,21.1,0.2
19.1,systemd,12348,0.0,0.6
19.1,kthreadd,0,0.0,0.0
19.2,awk,3124,26.3,0.2
19.2,top,3760,15.8,0.2
19.2,head,1020,5.3,0.1
19.3,top,3800,18.2,0.2
19.3,fwupd,80396,4.5,4.0
19.3,systemd,12348,0.0,0.6
19.4,top,3760,27.3,0.2
19.4,systemd,12348,0.0,0.6
19.4,kthreadd,0,0.0,0.0
19.5,top,3628,21.1,0.2
19.5,awk,3156,15.8,0.2
19.5,head,1060,15.8,0.1
19.6,top,3752,25.0,0.2
19.6,systemd,12348,0.0,0.6
19.6,kthreadd,0,0.0,0.0
19.7,top,3796,15.0,0.2
19.7,awk,3148,15.0,0.2
19.7,rcu_sched,0,5.0,0.0
19.8,top,3616,26.1,0.2
19.8,kworker/1:0-events,0,4.3,0.0
19.8,systemd,12348,0.0,0.6
19.9,top,3612,15.8,0.2
